energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri,name,artist
0.473,0.17,136.022,0.0258,0.112,0.51,4,0.624,0,267200,-10.491,0.591,1,spotify:track:3k4pk2MPjG1ta5ihlmUksT,The Crucible,An Unexpected End
0.571,0.32,130.961,0.0396,0.0748,1.16e-05,4,0.491,1,237493,-8.688,0.375,0,spotify:track:2ytO90XQzW0DKf6Gicwmhh,Thunder in a Blue Sky,NAMO
0.313,0.104,145.815,0.0383,0.581,8.16e-06,4,0.673,5,180104,-8.811,0.803,1,spotify:track:5vuGE0TJlQAJ21eCzSCErg,Warm Animal - Acoustic,Sure Sure
0.714,0.157,130.009,0.0411,0.0395,1.88e-06,4,0.63,10,179413,-6.037,0.614,0,spotify:track:0UI8kLSJqh21PEhyc4BfRo,Magnetic,Seafret
0.719,0.179,92.028,0.0328,0.233,0.0,4,0.683,4,178905,-3.492,0.944,1,spotify:track:1SNVqOlxPd8q5X6lYx7cTL,Together,Newton Faulkner
0.442,0.131,82.067,0.0308,0.658,0.555,5,0.208,1,171787,-13.192,0.534,1,spotify:track:3crPGxHwf3PZSxOqaXO3Q5,Behind the Light,Joshua Hyslop
0.481,0.0889,123.808,0.0309,0.662,0.0,4,0.6,2,182500,-7.42,0.353,0,spotify:track:5gU1adU3z1rhPyBBpgk3Q4,Wildfire,Zack Hall
0.535,0.377,113.932,0.035,0.417,6.38e-06,4,0.61,2,239000,-8.324,0.384,1,spotify:track:4IYpZo5fGo7SMV9OwyAaKi,Arcadian,Arbour Season
0.58,0.119,104.046,0.0379,0.16,0.0,3,0.674,1,160400,-8.385,0.292,1,spotify:track:1yLULlMPh070ODXqNMTjK1,The Way That It Goes,Tors
0.32,0.0972,127.043,0.03,0.856,0.000351,4,0.67,4,237697,-12.205,0.341,0,spotify:track:0gAwAydedOU8XQv3ZeXIAY,Caroline - Acoustic,Old Sea Brigade
0.325,0.115,80.093,0.0278,0.698,0.00808,4,0.571,1,199907,-12.121,0.444,1,spotify:track:0xL6tmt9VunsVvLA45T2kM,Amsterdam,Joseph & Maia
0.388,0.1,77.015,0.0326,0.0968,0.000101,4,0.356,3,269360,-9.846,0.224,1,spotify:track:75nGONEcPH37xkiIiRXXrG,Wayward Safety,Gabrielle Grace
0.228,0.0903,128.068,0.0384,0.759,0.0427,4,0.755,11,234441,-12.224,0.17,1,spotify:track:37Dz4BKLKw3lmRpJ5bIvIf,Louisville,Riley Buck
0.312,0.107,132.112,0.0452,0.82,1.19e-06,3,0.396,4,254767,-11.343,0.171,1,spotify:track:57HdUF9GEzmP7o3lKwnO0f,Float Away (Hidden Track: The Man You Need),Melle
0.471,0.115,143.927,0.0362,0.395,0.182,4,0.682,9,256721,-9.114,0.238,0,spotify:track:0Y6BLvE7l2dp6dJacjY7f8,Polka Dot Shoes,Mercury Slim
0.152,0.117,120.033,0.0503,0.938,0.0,4,0.709,11,176787,-9.619,0.41,1,spotify:track:6lr29rp67swa8c3uYBrEQc,Nosedive - Acoustic version,Mōzi
0.25,0.121,124.989,0.031,0.846,0.00137,5,0.567,0,192859,-11.953,0.116,1,spotify:track:7p0c1czQp9lP64deLu6hhq,Scrub,Henri Bardot
0.152,0.104,144.444,0.0349,0.942,0.184,1,0.583,3,215920,-19.319,0.286,1,spotify:track:6dBEO8ghplesIxQOQLXWmu,Bottom of the Leaves,Lucas Laufen
0.497,0.208,72.73,0.0316,0.172,0.00361,4,0.563,1,221040,-12.586,0.271,1,spotify:track:3MsygbOdONiB3Q2vXbi57n,Big Moon,Michael Baker
0.183,0.108,75.358,0.0414,0.925,0.0,4,0.571,1,199295,-12.07,0.399,1,spotify:track:3tOADRAApx2A1dwdXf63Ev,Mount St. Helens,Garden Party
0.504,0.0849,114.945,0.0285,0.17,1.29e-06,4,0.639,5,237134,-7.842,0.222,1,spotify:track:1aiCmoxOLmH5WKM3Y0LnyA,In the Flow,Ciaran McMeeken
0.24,0.101,140.01,0.0277,0.915,0.235,4,0.563,4,309017,-13.169,0.277,1,spotify:track:3nb30douKcELXLoIPRFzhz,Stay with Me (Reset),CHPTRS
0.435,0.142,149.929,0.03,0.769,0.369,1,0.525,11,210859,-12.002,0.567,1,spotify:track:2T0q0mk3NglIpol8x55CMP,Valley Beyond,Safari Gold
0.255,0.111,109.487,0.0306,0.829,0.00355,4,0.462,3,218940,-11.479,0.331,1,spotify:track:58hb0RRGDnHBWHejLTBJF4,Ferris Wheel,Robby Hecht
0.172,0.0913,114.025,0.0363,0.704,0.0954,4,0.61,7,273001,-16.316,0.251,1,spotify:track:6yVCZODGsSDsYs2boNr3rT,Dying Days,Ben Strawn
0.294,0.11,110.244,0.0375,0.837,0.21,4,0.596,4,220440,-17.245,0.116,1,spotify:track:6fLmToh7n9AlzcMIK3e5h1,Hummingbird,Tyler Burkum
0.496,0.113,95.085,0.0302,0.76,0.532,4,0.492,4,231375,-11.774,0.397,1,spotify:track:60WvFScMyzy2kW2NkQMN7A,In And Out Of Love,Meadows
0.0742,0.0948,131.581,0.0384,0.949,1.18e-06,1,0.377,10,253169,-17.464,0.15,1,spotify:track:0LbqxmiRexPAOFLXuLPZRn,The Path / /,Matt Sanders
0.209,0.117,112.846,0.0323,0.736,1.73e-05,3,0.395,4,246585,-13.178,0.321,1,spotify:track:0dbODDbP08nGjGx5t3akwz,Spring,Thomas Austin
0.415,0.186,79.761,0.0306,0.619,0.000265,4,0.561,8,206129,-9.244,0.387,1,spotify:track:5kCPZyfsHikGD23UNaQIy3,Moon,Emily Coulston
0.316,0.655,86.985,0.0361,0.859,0.219,4,0.606,7,162000,-16.754,0.506,1,spotify:track:7Kf4l9k4aYocJVMrUQci54,Days Move Easy,Chase McBride
0.539,0.108,164.058,0.0361,0.592,8.03e-05,4,0.521,9,187107,-10.551,0.262,1,spotify:track:6tqTIwE16b5w0D8JajNlJ5,Magnum,Children of Indigo
0.54,0.0649,98.506,0.0425,0.1,0.115,4,0.729,2,300363,-8.488,0.526,1,spotify:track:2IULJbqh7quslAcYqv10fl,Talk to Me,Joe Hicks
0.295,0.105,117.951,0.0283,0.45,0.000134,4,0.612,3,244845,-9.759,0.251,1,spotify:track:30rWPUtLq0KTHYeHo1trFH,Calm,Nathan Colberg
0.545,0.0969,139.935,0.0286,0.224,6.45e-06,4,0.463,2,238428,-7.691,0.291,1,spotify:track:4nY5c705t3fNKHvxQ346yR,Believe,Mitch King
0.545,0.133,127.014,0.0305,0.18,0.00254,4,0.598,8,189005,-10.933,0.365,1,spotify:track:1mdyPMRDkAlxwEN9EpNqqv,Changing Tides,In the City
0.324,0.0955,80.017,0.035,0.957,0.0618,4,0.595,0,241375,-12.582,0.549,1,spotify:track:32FRBYktGRgc4Slqb7dLR2,Feels Like Home,Marti West
0.264,0.101,119.888,0.0299,0.74,2.88e-05,4,0.651,10,171288,-9.192,0.23,1,spotify:track:3R9MiKJZOTjtQLrJqP0KUw,Call It Home,Cinders
0.417,0.0719,81.973,0.0385,0.706,1.21e-06,4,0.683,9,221159,-10.992,0.549,1,spotify:track:73yArIkOqSVQ4u0oX8jPBm,Have You Seen My Mind,Natalie Holmes
0.356,0.116,103.906,0.0304,0.82,2.31e-05,4,0.43,0,172788,-11.163,0.152,1,spotify:track:3S9QMfF3rsS4GzuWfYPwBA,Blue Sky Days,Clouds And Thorns
0.475,0.125,85.629,0.0317,0.74,0.000968,4,0.456,5,174103,-11.782,0.566,1,spotify:track:7LKwhzpsCy9LTIVkksHhis,"Hey, Hey, Hey",Michael Barrow & the Tourists
0.466,0.103,159.8,0.0291,0.682,0.0391,4,0.496,4,231226,-11.06,0.317,1,spotify:track:5OwmXHFr7NMMhLEdN9EkKa,Don't Keep Me Waiting,JT Roach
0.606,0.081,83.677,0.166,0.322,0.0,4,0.642,9,197920,-4.811,0.742,1,spotify:track:7CqmobXh3k99jOxTEI1KwL,Birds,East Love
0.277,0.168,100.916,0.0377,0.862,7.33e-05,4,0.652,4,271140,-16.616,0.401,1,spotify:track:4i2ovMQZY1HIJSvVtPgaqU,It'll Be Fine,Jacob Cook
0.326,0.079,143.867,0.0269,0.735,0.0,4,0.553,7,205947,-9.878,0.371,1,spotify:track:02rnOWpmIqsVPPx34iQYcd,Carry On,Our Atlantic Roots
0.186,0.232,144.056,0.0309,0.913,0.0469,3,0.266,3,149938,-15.439,0.0398,1,spotify:track:5eAAUhNNvQSKpS5H77IVNr,Rose Fields,All Faces
0.489,0.11,114.023,0.0267,0.9,0.119,4,0.646,2,278421,-9.526,0.319,1,spotify:track:5kdSh5YmRsji82LFx60wu4,Bobby Silver,Scova Notia
0.52,0.568,123.955,0.0385,0.137,7.8e-05,4,0.458,9,224839,-8.436,0.269,1,spotify:track:4hbaep4tZdDhQAw92SyHq9,Birds,Billy Stonecipher
0.365,0.114,159.93,0.0287,0.678,0.0505,3,0.256,1,249467,-13.588,0.162,1,spotify:track:4fGgmcD5Ke4I4ZfJ1hZeiW,Never Stop,Tyler Brown Williams
0.577,0.0922,118.951,0.0337,0.763,0.0,4,0.651,4,209908,-6.988,0.439,1,spotify:track:7gWwmTVHY6hJ7S6aqKTkWT,Draw the Line,WILD
0.283,0.0993,139.964,0.0476,0.494,3.05e-06,4,0.675,4,225857,-11.596,0.246,1,spotify:track:6ynJiLny9aVmtHLp43FR18,Running,Land of Color
0.413,0.151,93.006,0.0321,0.679,0.0349,4,0.67,7,216067,-9.685,0.276,1,spotify:track:6sT74ZUI79YngZKOE5mbux,These Cold Nights,Oshima Brothers
0.43,0.26,140.962,0.0298,0.461,0.0,3,0.42,11,244478,-7.454,0.323,1,spotify:track:1ws2DVEGJD2d12aDm4zqic,Who Would Have Thought,Dylan Dunlap
0.571,0.145,87.87,0.0308,0.721,0.929,4,0.397,1,230867,-10.494,0.111,1,spotify:track:6W5SKDRd5rkSaGDCgliDba,I Will Fight for You,Voyageur
0.459,0.169,81.993,0.0412,0.285,0.0,4,0.635,7,191752,-8.18,0.448,1,spotify:track:6YMB5z3z3Y1x0xisPkknZB,Kinda Feels Alright,Wild Rivers
0.622,0.0855,95.032,0.0406,0.351,0.0,4,0.758,4,196289,-5.357,0.588,1,spotify:track:73S02IpUBcuAeAM1jTS8dk,Love That Sound,Somebody's Child
0.396,0.0573,110.987,0.0397,0.675,0.000428,4,0.912,4,247125,-9.532,0.909,1,spotify:track:33n7ILhPNDsTjksq15o4qJ,avoiding,Julianna Zachariou
0.522,0.108,137.212,0.0485,0.799,2.49e-05,4,0.457,2,208600,-5.355,0.558,1,spotify:track:0ip9ZwduhctvgQFpLbUI42,You've Got the Wrong Guy,St. Lundi
0.155,0.0809,120.018,0.0333,0.759,0.0296,4,0.651,0,284163,-17.034,0.161,1,spotify:track:3Wu7RZ2ZAaoFc8X8QAK8Ut,Our Home,Sean Christopher
0.446,0.0936,86.986,0.0827,0.697,1.49e-05,4,0.826,4,211739,-10.555,0.601,1,spotify:track:2Vb6FfpyzAxzZ42srznmTN,Don't Wanna Think About That,Grant Frazier
0.557,0.34,97.469,0.0329,0.773,0.0,4,0.643,0,195222,-7.501,0.588,1,spotify:track:6kJrUZhT6vn7G4zHlumBS1,Devil's Ivy,Little Quirks
0.689,0.33,125.202,0.0492,0.687,0.0,4,0.567,7,197293,-6.648,0.617,1,spotify:track:42J1we8TSAL9hhZ33MeJiW,How Can I,Chance Emerson
0.258,0.0822,157.993,0.0376,0.92,0.427,4,0.519,0,242258,-16.275,0.33,1,spotify:track:3XADot23gAKjDDeop9bJdm,I Try Too Hard,How Great Were the Robins
0.541,0.184,116.97,0.0553,0.796,0.0,4,0.754,4,212627,-10.534,0.753,1,spotify:track:2Af3KUoFCh9ZNgug6WIqr2,Meet Me in the Middle,Jake Huffman
0.578,0.0819,99.98,0.0366,0.208,1.83e-06,4,0.647,9,241753,-7.712,0.383,1,spotify:track:10FLCGGZUz175WpdZIgV3f,Plain Sight,John Dhali
0.527,0.0942,91.983,0.0557,0.658,0.312,4,0.715,2,191049,-9.678,0.855,1,spotify:track:56VMJyPUnm3gb9reqXIpJB,I'm Sorry,Freyr
0.514,0.0813,189.002,0.0312,0.403,0.0071,4,0.392,6,209933,-9.413,0.263,1,spotify:track:1apivKaRFg0JUu8lA6BDFY,Ash & Stone,Joshua Hyslop
0.425,0.114,123.839,0.0343,0.557,0.00958,4,0.547,7,244597,-8.608,0.233,1,spotify:track:7oSbtCbIRX3tMzid0fC6NK,Connecticut,Emma Charles
0.692,0.0695,94.013,0.0362,0.126,0.000748,4,0.709,2,165133,-7.365,0.645,1,spotify:track:056W9KxE1pktCEsiydW6ZX,Gimme the Beat Back,Jill Andrews
0.545,0.129,127.92,0.0268,0.635,0.021,4,0.64,3,252757,-4.045,0.258,1,spotify:track:0MNPhmKH0t8uOxp1HYoGuG,Hurt Me,Jonny Morgan
0.343,0.0845,87.024,0.0254,0.792,0.0565,4,0.654,2,237760,-11.548,0.277,1,spotify:track:5ibFHaW7WtrnXoaSP6pmWM,Growing Clear,Daniel Del Russo
0.0683,0.125,79.995,0.0516,0.604,7.24e-05,4,0.441,1,262386,-21.443,0.129,0,spotify:track:1VOqyO2CK8Ire6t85pqkxZ,Run,Jodie Nicholson
0.214,0.102,86.545,0.0315,0.879,2.24e-05,3,0.396,1,223215,-13.489,0.136,1,spotify:track:2JByX6wBCsShkfu8ptVF0z,Burn (Native),NIGHT TRAVELER
0.603,0.213,106.023,0.0598,0.168,0.0,4,0.702,7,220085,-6.833,0.717,0,spotify:track:7a0VLUciBUdE2RmpEnod9O,Fools,ufo ufo
0.811,0.17,124.209,0.0291,0.0295,0.00181,4,0.394,9,194000,-4.306,0.804,0,spotify:track:5QQVQ9zHoW8jqDFgmWCbwp,Skin,Spacey Jane
0.654,0.108,82.522,0.131,0.15,0.0,4,0.731,0,154452,-5.471,0.619,1,spotify:track:7sDwxV8qrVNdxvljSkjp0n,Go Out,KYTES
0.931,0.302,100.0,0.0516,0.00214,0.0166,4,0.593,10,216150,-7.352,0.5,1,spotify:track:5LE0gR1da7i3ySMkdszPqo,Katata,Bamily
0.866,0.591,133.92,0.0359,0.0148,1.56e-06,4,0.634,0,205131,-5.245,0.901,1,spotify:track:2yIhVuw00U57BV5WWDd5pc,Love is Gone,Local Nomad
0.715,0.263,82.47,0.0956,0.558,0.000229,3,0.257,9,234847,-7.811,0.421,0,spotify:track:0EncLzntC5wLfXuUMlwsQl,Whispers,Trapdoor Social
0.688,0.128,149.99,0.0277,0.0703,9.62e-05,4,0.599,1,317500,-7.061,0.54,1,spotify:track:46LJuxK1ZDvQXSq0J3UewV,you never know,Pacific
0.782,0.213,146.054,0.0329,0.0185,0.0165,4,0.556,9,216893,-6.046,0.808,0,spotify:track:0iHGMofBD1oiE8eBYHKMak,South Side,RALLY
0.827,0.102,124.021,0.0614,0.287,0.0007,4,0.863,2,226635,-5.201,0.402,0,spotify:track:3IVJxnu3hFqyzYBlKZxebY,Strange,Mickey Kojak
0.674,0.108,163.861,0.0316,0.242,0.00393,4,0.533,11,218000,-5.139,0.781,1,spotify:track:24ySBmhF7wZ8uVs960BSlC,Good Friends,Simon Alexander
0.818,0.177,138.013,0.0337,0.0095,0.000635,4,0.588,7,196107,-6.283,0.521,1,spotify:track:5zEsynJmZkx12iWcTDYL2O,Road Less Known,The Yves
0.62,0.105,79.925,0.0287,0.0799,0.265,4,0.473,8,209515,-8.201,0.445,1,spotify:track:2rmJNQNxFoNtTdXAG5ucqN,Take the Wild,Kinn
0.507,0.177,75.961,0.0333,0.544,0.000361,4,0.524,6,239907,-6.946,0.709,1,spotify:track:7peyvny9w2u03MxgzwEATI,Highway Bloodline,The Den
0.707,0.0794,103.953,0.0469,0.00423,0.000272,4,0.632,0,224907,-8.306,0.63,1,spotify:track:4XvCozEVoZiSJ5KrHzhGNt,Fortune Teller,Nearly York
0.759,0.115,149.944,0.0332,0.00818,0.129,4,0.409,3,216000,-7.925,0.247,1,spotify:track:3IR0yxfssNYLAWmUdu6wZs,Count the Days,Slowlines
0.678,0.104,111.963,0.0254,0.485,8.19e-06,4,0.637,2,236786,-5.722,0.595,1,spotify:track:5R6tj78SVYtM0R8LrY44xA,That Could Be Me,Little Dume
0.746,0.101,125.995,0.0326,0.327,0.375,4,0.733,2,164190,-8.354,0.728,1,spotify:track:7IOgCedjbvdY0sRn7JNsza,Lorum Ipsum,Wass
0.579,0.0994,110.008,0.0372,0.166,1.14e-05,4,0.711,11,231595,-8.132,0.767,1,spotify:track:5fAimoWXDhY7yRlX6OT5J8,Always,Berlue
0.925,0.295,154.986,0.0485,0.00151,0.00407,4,0.437,5,225965,-5.316,0.521,0,spotify:track:78iPG6zPPh6TNADagtbfxi,Pursuits,The Spring
0.693,0.2,88.013,0.053,0.0251,9.38e-06,4,0.646,5,182730,-8.657,0.962,0,spotify:track:27qL5kzUnAS0mL54XrbeT2,Human,Luca Blue
0.418,0.26,159.991,0.032,0.00554,0.192,4,0.445,0,258761,-13.331,0.242,1,spotify:track:7LxCfgtTwanDcYhrQIxCzW,More Than Before,BRIDGES
0.933,0.552,132.068,0.123,0.00305,1.61e-05,4,0.401,7,207947,-4.691,0.251,1,spotify:track:0VWWTVdnXhoMQqtdl0kVQA,Sleep It Off,Young Braves
0.763,0.122,116.281,0.0278,0.0586,0.0342,4,0.715,9,210800,-4.886,0.801,1,spotify:track:7BcWMs8sLp9GBOUiOyTKo7,Club Teams,Juno Dunes
0.625,0.0762,129.045,0.0305,0.0262,0.0,4,0.652,11,216187,-6.699,0.434,1,spotify:track:6L6wLjfWYgjZDcaELNQe4w,Little by Little,Probably Oslo
0.908,0.158,129.965,0.0522,8.84e-06,0.000328,4,0.505,11,262929,-6.211,0.294,0,spotify:track:6hFeFHm4nw1MlAyge8gzmo,Start Again,The Forever
0.847,0.159,74.93,0.0645,0.039,0.0012,4,0.599,1,163582,-4.297,0.419,1,spotify:track:7FFjmNGVNSR1fZwWIFb6Wa,Youth,Alex Di Leo
0.569,0.0967,107.4,0.0962,0.0423,7.49e-05,4,0.729,1,234114,-8.264,0.647,1,spotify:track:76p149xwpgu1LkSmYKfqeI,You,We The Lion
0.579,0.155,94.972,0.0289,0.495,0.000649,4,0.595,11,192000,-7.692,0.2,1,spotify:track:17h4w724Q30HcnbZRKhr6I,Do It All Again,WILD
0.842,0.419,129.98,0.0292,0.132,0.91,4,0.641,9,278769,-7.27,0.5,1,spotify:track:64lsIF5pw0sJY0gV5kz0RN,Can I Call You Tonight?,Dayglow
0.403,0.11,88.023,0.0304,0.674,0.0012,4,0.633,4,159684,-9.8,0.496,1,spotify:track:3h0yMTBASKIgc5IirArG1n,Wild Side,Oh Steady
0.851,0.142,93.986,0.0296,0.00435,0.0,4,0.602,0,204040,-2.708,0.493,1,spotify:track:3O9A6PA8Sfs8lgQ3he508P,Life Is Good,The Hunts
0.596,0.163,90.951,0.0354,0.0746,0.0,4,0.608,9,191013,-5.412,0.335,1,spotify:track:4A8UwZaRbpX4GYnQGvDkPU,Wake Up,Run River North
0.804,0.359,133.982,0.0386,0.0286,0.0,4,0.593,5,202623,-6.922,0.474,0,spotify:track:6kKqXJyXOn7WyvznsWRG2R,Make Our Own Luck,Noble Heart
0.296,0.139,106.02,0.0277,0.534,3e-06,4,0.618,9,192000,-11.242,0.313,1,spotify:track:1ufoef0eLjtTneuTmlFOXn,The Mountains,This New Light
0.479,0.135,134.948,0.0299,0.538,0.0265,4,0.413,6,309290,-6.934,0.326,1,spotify:track:7slDPMEtVomTCmeLztBVxT,Sunday Morning,Callan Brown
0.861,0.201,100.031,0.0484,0.113,6.49e-06,4,0.601,0,186300,-5.113,0.647,1,spotify:track:3WPa1I3HdZd6TYSXUSzvJM,Dance in the Rain,Clouds And Thorns
0.375,0.0859,92.032,0.0301,0.281,0.000857,4,0.467,9,235906,-11.356,0.12,1,spotify:track:0AHWf5widEOsRnOlaSGVm2,Here I Am,All Faces
0.807,0.099,126.037,0.0977,0.642,0.0,4,0.618,2,152973,-4.554,0.637,1,spotify:track:0eFL49WAH88u9R5selZzgn,Wonderful Day,Roseburg
0.735,0.0843,149.967,0.0359,0.0976,0.0135,3,0.466,9,232400,-9.675,0.273,1,spotify:track:7uo493ZGC2cWdt3UT3wTPG,Wide Awake,The Light the Heat
0.931,0.194,116.013,0.04,0.00612,0.0,4,0.474,3,207338,-5.327,0.56,1,spotify:track:5tIAY2BMhT0YaSosEdA7q9,Monday Morning,LOUD HOUND
0.542,0.116,101.512,0.033,0.0212,2.31e-06,1,0.393,0,187094,-7.439,0.449,1,spotify:track:0gyDuG7UMI7aHLctFEFI2B,Bonfire - Remix,Petting Zoo
0.382,0.0849,154.899,0.0404,0.0559,3.39e-06,4,0.622,11,243388,-14.666,0.46,1,spotify:track:0yWyATLb0TxhSMPScAGxP8,Heavens Touch,Jack Kessell
0.701,0.187,95.015,0.0257,0.27,4.45e-06,4,0.584,11,188210,-8.231,0.594,1,spotify:track:1LqZKtKa7PB6l6LB5rvLqc,Chanting for Freedom,David Grumel
0.319,0.0931,124.047,0.0277,0.186,2.84e-06,4,0.601,5,215867,-14.897,0.64,1,spotify:track:2kZhf6vhMOAgz1pRUzMgD3,Waterfalls,Saintway
0.91,0.134,93.446,0.0454,0.0837,1.14e-05,4,0.551,7,191230,-4.412,0.636,1,spotify:track:2CSX30cU4cRONCDjzQMmAX,Come Say Hello,Clouds And Thorns
0.458,0.0782,95.044,0.0242,0.00665,0.0,4,0.563,3,177000,-9.603,0.401,1,spotify:track:2noSBgL2vJePm2RxRZ4iQK,Take You a Little Bit Higher,Companion
0.461,0.115,51.414,0.0456,0.845,0.0,4,0.493,2,198799,-8.524,0.35,1,spotify:track:1uviKYHZuM4uINK33F7sCt,Fix It to Break It,Clinton Kane
0.607,0.0791,129.958,0.039,0.433,0.84,4,0.6,7,279181,-10.665,0.543,1,spotify:track:6IVnwuZecVPgCj7LfZqCHe,How Could You Disappear?,AJIMAL
0.488,0.111,84.702,0.0437,0.0436,0.000187,4,0.54,7,217967,-9.492,0.581,1,spotify:track:1QvxZzc16dHHay2mxsHCMy,Time,The National Parks
0.385,0.0597,78.047,0.0286,0.869,0.00928,4,0.327,2,184394,-11.353,0.312,1,spotify:track:4JYrpizOk0BX6BSKb0GU10,Brother,sadHAPPY
0.686,0.0854,154.948,0.0467,0.0762,0.0,4,0.612,11,236999,-6.717,0.573,1,spotify:track:4qlFmHHr4iPxAuH5B6Jxid,Learn,Jack Cullen
0.491,0.0806,115.026,0.0296,0.519,0.013,4,0.734,5,223372,-11.349,0.649,1,spotify:track:5WeP5x7fuE5l3yKxvfX4IM,Compromising,Lonas
0.651,0.328,119.99,0.0325,0.024,1.08e-05,4,0.665,1,186147,-9.414,0.856,1,spotify:track:7hAfAX5W1JK5KxRkI6ptVz,No Older,Jefferson Clay
0.854,0.0656,84.337,0.0418,0.21,0.000938,4,0.476,8,170573,-6.847,0.893,1,spotify:track:0AwAeoBes3fgpyfEKBVN61,Grew Apart,Donovan Woods
0.69,0.117,129.006,0.0303,0.0112,0.0,4,0.603,11,183249,-7.415,0.709,0,spotify:track:0LVfBNKBmJ4uKozBs3EZqx,You Don't See Me,Joe Buck
0.505,0.526,107.987,0.033,0.243,0.00831,4,0.313,3,199064,-10.319,0.501,0,spotify:track:6iCSUJkMhKqaOWuPPIlz3H,Run,Plàsi
0.671,0.0844,81.99,0.0261,0.166,1.39e-06,4,0.475,9,238813,-7.437,0.502,1,spotify:track:2g6wPYifS6kvVXhSxVxs63,What Are We All Searching For,The Satellite Station
0.654,0.147,148.004,0.0256,0.0024,0.546,4,0.528,4,232320,-8.269,0.54,1,spotify:track:6Zszh0Aw7TvmxSJzlkDP2K,Secret Place,Tyler Brown Williams
0.859,0.143,106.019,0.0299,0.00195,2.72e-05,4,0.669,7,300200,-5.343,0.383,1,spotify:track:6OMkMG4bVdOwjdAhzAHvbf,Passing Through,Joe Hertler & The Rainbow Seekers
0.518,0.109,123.051,0.0442,0.772,0.00136,4,0.76,9,206617,-9.164,0.599,0,spotify:track:2jWo9fuy8in7gRapXIrGPs,Surface Tension,Genevieve Stokes
0.307,0.106,113.802,0.029,0.486,1.1e-05,3,0.593,1,168424,-9.905,0.228,1,spotify:track:5i2WTVQCZ8BPVsvJZ4Ljqt,Coming Home,Max Bello
0.545,0.0929,148.046,0.0609,0.552,0.0695,4,0.683,0,299333,-11.643,0.625,1,spotify:track:3uHzqbhFpVuetPLjJ8JTMW,Sunday Morning,Tyson Motsenbocker
0.633,0.141,112.039,0.0368,0.142,0.000151,4,0.587,10,223929,-8.564,0.497,1,spotify:track:4JWW7dUF2TZSzjXSK0h4cg,Scars,Paden
0.415,0.151,144.012,0.03,0.583,5.92e-06,3,0.578,4,221413,-8.101,0.44,1,spotify:track:1v0N30Cu375MIG59NauRlw,Wonder,The Crescent Sky
0.489,0.101,125.256,0.0602,0.417,0.0,4,0.82,0,203162,-8.653,0.75,1,spotify:track:2z3KHjJBOORpRR6x4vJHOG,Gonna Be Gold - Acoustic version,Heir
0.467,0.339,120.021,0.0923,0.395,4.77e-06,4,0.781,1,231149,-6.878,0.609,1,spotify:track:7vIHIbdrX5RqlHFqkOauts,We're Bad for Us,AM
0.56,0.0889,155.963,0.0404,0.133,0.000127,4,0.45,0,243716,-7.88,0.134,1,spotify:track:4BLgXiikWcsY8E7tTqureE,The Mess,Megan Daws
0.624,0.163,116.073,0.0352,0.418,3.36e-06,4,0.58,3,204733,-5.416,0.503,1,spotify:track:3Ualdj7m8yvKV8odj8uXrc,Cover My Eyes,Little Quirks
0.411,0.0994,93.004,0.0321,0.71,4.43e-06,4,0.567,0,207700,-9.459,0.437,1,spotify:track:7CwNnj1AcbzOmi7EL0UQez,Mercy,Ed Prosek
0.335,0.0999,109.855,0.0308,0.789,0.00375,4,0.487,5,215524,-13.547,0.296,1,spotify:track:0uluIjF3gN3MwWGxeWqpEQ,Thinking of You,Titus Haug
0.4,0.0972,93.947,0.0467,0.834,1.08e-06,4,0.745,10,204138,-11.545,0.312,0,spotify:track:3Z3XcgjSBSfll1CYgH4V41,Love Language,Peyton Stilling
0.626,0.14,152.5,0.0558,0.376,0.0,4,0.448,8,213133,-6.858,0.326,1,spotify:track:0MIy4UGCV32xmBWxSBgEMc,Overflow,Ollie Wade
0.192,0.0843,78.159,0.0291,0.755,0.0,4,0.513,3,233299,-12.835,0.424,1,spotify:track:04kNTFE58sk6mScIAeXHE1,My Sunrise,Drakeford
0.974,0.243,99.496,0.0998,0.000412,0.0,4,0.558,5,165013,-5.767,0.717,0,spotify:track:5jr2zDXQ8cPddjafNYWqZO,Moonshine,Kakkmaddafakka
0.723,0.0722,80.035,0.0301,0.00328,0.739,4,0.527,6,227200,-7.214,0.527,1,spotify:track:2a0CLuT5VU8cVGUgr0itwm,Asphyxiation,S.F. Johnson
0.325,0.156,110.995,0.0466,0.164,0.162,4,0.802,10,246200,-9.327,0.648,1,spotify:track:0TAHhMjG17P5pzlSm1sgSl,Funky Galileo,Sure Sure
0.84,0.128,112.04,0.0386,0.000779,1.3e-05,4,0.509,9,191640,-6.117,0.161,0,spotify:track:0TASJTg14w85jI1Mzno8Ef,Feeling Sound,Llovers
0.621,0.106,100.107,0.0286,0.0482,0.0002,4,0.297,11,194866,-5.42,0.115,1,spotify:track:1NgEi9PkEdseAJ1w9uRv7j,Holiday,Lunatic Wolf
0.877,0.333,139.941,0.103,0.000168,2.08e-05,4,0.461,6,204498,-5.087,0.472,0,spotify:track:20SSZHs1qcHA1bRYO7qToV,Cheryl,Gaspar Sanz
0.788,0.211,171.999,0.0459,0.0851,0.00248,4,0.485,6,257747,-7.366,0.698,1,spotify:track:0A2yvbaRHulG331mYbJ1iU,Young Love,RELIC
